sign_language,spoken_language,country_code,texts,sign_writing
ssr,fr,ch,Ah oui,M546x607S1ce10521x554S36d00479x536S30d00483x489S23004521x589S30350496x476
ssr,fr,ch,Prise de sang,M548x533S12442518x467S13f40461x518S25607496x493S37602451x486S20500453x511
ssr,fr,ch,Diversifier,M578x511S10002498x496S1000a467x496S22c06536x495S22c12422x494S21600535x488S21600546x488S21600557x488S21600446x488S21600435x488S21600457x488
ssr,fr,ch,Pastèque,M561x561S17e30508x529S17e38461x529S28807540x521S28817485x522S2881d485x541S2880d541x541S33b00482x483
ssr,fr,ch,Se taire 1,M513x514S17e20489x499S22114487x486
ssr,fr,ch,Déguisement,M561x562S36d00479x396S14c03510x413S14c0b463x413S22f04536x420S22f14438x419S20f00535x407S20f00438x405S2ff00485x483S14e00491x496S2e230493x530
ssr,fr,ch,Auto-stop,M513x527S1f500488x473S26a06499x500
ssr,fr,ch,Lisbonne,M545x517S33200482x482S1dc10473x482S20600523x494
ssr,fr,ch,Zèbre,AS36d00S14502S1450aS20e00S26506S20e00S26512M554x528S14502503x490S20e00471x516S36d00479x472S1450a460x491S20e00514x515S26506539x493S26512440x493
ssr,fr,ch,Dopage,M533x518S37803468x488S37806498x516S1f531493x495S26a03512x483S20600482x484
ssr,fr,ch,Local 2,M525x521S15d39476x498S15712480x479S20600503x498
ssr,fr,ch,Changer de l'argent,M533x563S21100489x447S1ea3f494x459S21100476x457S22115472x438S1ea41503x515S1ea49469x544S2eb31509x537S2eb1d468x516
ssr,fr,ch,Gonfler,M562x516S15010502x485S15018473x485S26606532x497S26612439x499
ssr,fr,ch,Rester,AS1f550S1f558S2a200S2a218S2f900S2f900S2fb00M533x530S1f558469x471S1f550506x470S2a200510x489S2a218467x489S2f900507x514S2f900482x515S2fb00493x524
ssr,fr,ch,Aide-infirmière,M521x573S1f552458x516S2330a453x541S20e00443x528S36d00479x534S37602478x534S15d31488x451S15d39476x448S20500486x471S22a20490x427
ssr,fr,ch,Lucerne,M522x604S30004482x483S11800498x515S20500490x518S15d39482x575S11851491x579S20500496x593S22b04498x543
ssr,fr,ch,Cachalot,M553x518S2ff20476x483S2d602488x492S10051523x488
ssr,fr,ch,Souris 1,AS10051S28701M528x525S10051498x504S28701473x475
ssr,fr,ch,Confusion,M535x555S35d04482x483S14c01509x485S14c09467x485S27102514x515S27116474x515
ssr,fr,ch,Trèfle 2,M531x542S33100482x482S12900497x520S21d00513x513
ssr,fr,ch,Hétérosexuel,AS1a010S33200S26600M518x532S1a010478x503S33200482x482S26600466x476
ssr,fr,ch,Profiter,M544x547S30004482x483S1ce02478x517S20500474x510S1ce20522x517S2d507509x514
ssr,fr,ch,Se presser - se dépêcher,AS18210S26a02S20e00S20e00S2f700S30004M537x545S26a02496x518S2f700463x524S18210514x518S30004482x483S20e00482x517S20e00482x532
ssr,fr,ch,Tigre,AS11821S11829S20500S20500S33b00S25505S25513M552x537S33b00482x482S11821507x499S11829461x499S20500507x511S20500486x511S25505533x518S25513448x515
ssr,fr,ch,Migros,M529x524S18d50472x477S22a04476x508S23b04510x503S22a36502x503
ssr,fr,ch,À gauche,M521x546S36d00479x454S15a10449x484S15a58432x492S20600427x474S26b02446x519
ssr,fr,ch,Anorak,M536x571S36d00479x429S20342501x447S2034a482x447S26502521x448S26516457x448S36d00480x521S17e40506x536S17e48472x536S20500495x466S22a04506x556S22a14483x556
ssr,fr,ch,Mâchoire,M540x524S15038461x484S15050479x476S20500483x513S23700501x496
ssr,fr,ch,Faire connaissance,M543x631S15d3a481x571S15d32506x585S27100503x616S27114465x597S2ff00482x483S15d11516x484S20500509x472
ssr,fr,ch,Guêpe,AS19a02S24000S20500S37806M524x529S37806477x522S19a02504x470S20500481x518S24000480x486
ssr,fr,ch,Renoncer,M527x539S15d50506x461S15d58476x461S26504512x495S26514475x495S1f720507x524S1f728474x524
ssr,fr,ch,Quinze,M512x530S14c00489x470S2ed08489x507
ssr,fr,ch,Azerbaïdjan,M575x517S30007482x482S10012519x486S2f001554x481
ssr,fr,ch,Flemmarder,M545x580S36d00479x529S19a52509x545S19a5a471x543S20600523x569S20600456x569S35a04482x483
ssr,fr,ch,Différer,M530x527S18550501x508S18558471x508S20500493x516S2b801507x473
ssr,fr,ch,Nigeria,M518x564S30004482x482S11512482x519S26a02485x537S20f02502x537
ssr,fr,ch,Ferrari,M545x531S14e40519x470S14e48456x472S26504525x516S26514463x515
ssr,fr,ch,Texte,M515x540S15d0a486x506S14e20490x461S22c04495x498
ssr,fr,ch,À l'abri,M525x529S1811a480x472S18150513x500S2c600491x483S21404475x489
ssr,fr,ch,Bateau à vapeur,M528x590S20500491x447S2c120482x411S15d41497x460S15d49473x460S17630491x547S22100494x518S22100494x527S22100494x509S22b00512x508S15d49473x567
ssr,fr,ch,Arabie saoudite,M561x542S10021465x458S10029504x459S37600487x474S28105505x500S2811d472x501S10001540x512S10009438x510
ssr,fr,ch,Magazine,M527x532S15d08474x469S1e142495x472S21300504x516S22f00502x500
ssr,fr,ch,Paille 1,M521x536S36d00479x464S22114445x496S21600476x496S37807481x491S15702473x506S37800479x465S20f00443x524S26a00443x507
ssr,fr,ch,Boulimie,M536x579S2eb1c474x536S2eb30509x517S33b00482x483S1c500506x551S1c508462x508
ssr,fr,ch,Banquette,M554x559S19a48462x441S19a40504x441S22a04512x465S22a14470x465S22e00529x452S22e10447x453S11858470x532S11850495x531S2480a526x536
ssr,fr,ch,Boucher,M525x521S17548476x502S14c50483x479S22a03512x486S20500498x510
ssr,fr,ch,Soirée 1,M569x565S15d00550x489S15d08429x488S15d02507x546S15d0a461x546S2ff00482x482S28a03516x509S28a1b453x508
ssr,fr,ch,Transmissible,M522x538S1ce40500x492S1ce48478x494S20500497x527S2b700494x463
ssr,fr,ch,Mâcher 1,AS15050S15038S2eb02S2eb46M530x529S15038472x480S15050490x472S2eb02497x506S2eb46471x513S21100517x486
ssr,fr,ch,Pneumonie,M543x599S36d00480x500S14c09463x513S14c01508x512S17709465x578S17701517x579S22b00515x544S22b10465x543S21b00531x558S21b00457x557S36d00478x401S17302502x411S1730a475x412S22f04502x433S22f14470x434S21100530x427S21100454x425
ssr,fr,ch,Brillant - brillante,AS14c10S14c18S28704S28714M558x596S14c10535x521S14c18443x523S37700545x551S37700452x553S31e00482x482S34900482x482S28704521x549S28714467x549S2fb00495x590
ssr,fr,ch,Gorge,M538x554S15d02511x514S36a00482x477S23604468x520S21100495x540
ssr,fr,ch,Dali salvador,M561x519S33b00482x483S1d410532x472S1f410502x504S28807526x493S2881f454x493S1f418470x504S1d418435x476
ssr,fr,ch,Procom,AS15d22S15d0aS22a06S22116S22a12S22112S20e00S20e00M550x533S15d22491x499S15d0a482x482S37806450x494S22a06503x520S22a12480x468S20e00510x483S37816518x502S22106519x521S22102472x468
ssr,fr,ch,Bassecourt,M538x530S14440516x499S14442462x470S2750e499x475
ssr,fr,ch,Aine,AS15d1dS21100S22b07S36d00S36d00M548x536S36d00479x465S36d00479x506S15d1d502x513S22b07522x494S21100535x512
ssr,fr,ch,Ogm,M523x554S10018488x456S1f110491x454S10018490x524S1f130494x523S20500481x446S20500477x523
ssr,fr,ch,S'appeler,M523x526S11549477x499S11541499x489S20600487x473
ssr,fr,ch,Ski de fond classique,M570x517S10a30511x483S10a38481x491S27100530x494S2711c430x499
ssr,fr,ch,Jour 1,M538x546S30004482x482S10010487x516S2b700519x492S20e00504x518
ssr,fr,ch,De rien,M539x534S30004482x483S1f510493x519S21404509x516S2b700520x493S20e00511x522
ssr,fr,ch,Passif - passive,M552x520S18050522x480S18058449x481S22a04527x502S22a14460x505
ssr,fr,ch,Encombrer,M553x562S20320510x510S14c50529x439S26600511x477S20328470x531S26610469x490S26607522x482S26611448x494S14c58452x446S2fd00494x556
ssr,fr,ch,Shampooing,M583x543S2ff00482x482S15011529x480S15019442x482S2eb3c540x511S2eb44451x511S21800565x521S21800430x520
ssr,fr,ch,Faux 2,M516x549S19a10485x451S19a40485x513S20348487x534S25604491x478S20500506x533
sgg,de,ch,Xbox,M526x549S37600490x465S20311475x452S20319505x452S37600489x526S20331477x510S20339505x511
ssr,fr,ch,Spiez,M543x518S33100482x483S1ef10506x498S20e00520x485S26600527x467S21600518x468
ssr,fr,ch,Frites,M544x526S26a16457x499S14c19475x491S20710484x473S26a02530x494S14c11499x491
ssr,fr,ch,Assurance maladie,M541x518S10e52476x392S22f04472x414S20f00470x432S36d00483x379S30000476x483S14c12510x473S26606478x468S22620515x462
ssr,fr,ch,Albertville,M541x541S30007482x483S1d410512x476S2e230521x509S20500509x474
ssr,fr,ch,Mozzarella,M550x526S23014451x508S23000525x491S21400480x513S20500495x508S18150502x474S18138486x475
ssr,fr,ch,Élan,M559x517S30001482x482S30007482x482S15000514x472S15008461x473S28807539x468S2881f440x471S20500506x473S20500484x473
ssr,fr,ch,Blouson,M536x584S36d00479x416S20342501x434S2034a482x434S26502521x435S26516457x435S36d00480x508S20500495x453S1ea4a481x557S1ea42498x548S20500502x573S22b00492x520S21100511x526
ssr,fr,ch,Greffer 1,M559x546S36d00479x486S15009470x501S15048426x454S2d607452x477S15002482x514S15040533x475S2d701500x494S20500503x535S20500473x495
ssr,fr,ch,Amener,M529x548S3790b471x509S1ce51491x473S15d59505x492S20500493x499S26620513x452
ssr,fr,ch,Médiateur culturel,M564x518S15d39467x358S20331492x372S14c31439x317S26601474x352S20e00492x356S28f0d517x357S20351535x331S30001482x483S30007483x483S1c510516x472S1c518456x473S20500510x479S20500482x480S22a07544x470S22a11442x468
ssr,fr,ch,N'importe où,M564x613S30007482x483S13210521x489S22504527x471S20f00496x468S14c30495x582S2e906524x595
ssr,fr,ch,Assurance maternité,M530x585S10e52479x426S22f04469x446S20f00469x463S36d00481x415S26500508x539S26510480x540S36d00478x514S14c03503x557S14c0b473x559
ssr,fr,ch,Concentré,M559x636S22b15464x588S20500493x625S20318493x607S20310502x612S18500497x521S26a04520x501S22b03521x586S33b00482x483S16d10542x566S16d18449x568
ssr,fr,ch,Forêt,M557x535S14c10514x465S14c18462x467S37800525x496S37800472x498S28704541x497S28714443x503
sgg,de,ch,Guatemala,M524x524S20349476x503S11e41476x476S20600502x498
ssr,fr,ch,Burkhalter didier,M528x542S33b00482x483S10110485x512S20600506x517
ssr,fr,ch,Ne pas avoir,M536x534S1ce10512x466S1ce18470x466S2e601507x500S2e619463x500
ssr,fr,ch,Fiat,M522x522S14427494x478S22e03479x503
ssr,fr,ch,Pérou,M568x518S14027517x470S30007482x483S26b00541x481
ssr,fr,ch,Nespresso,M528x532S11938475x486S11950501x486S22f10471x468S22f04503x518
sgg,de,ch,Camping,M537x541S1a011495x510S1a019463x511S20500488x508S26827500x459
ssr,fr,ch,Pyrénées,M539x514S14011462x486S24a0a492x493
ssr,fr,ch,Italien,M523x530S30004482x483S19a10468x510S20500501x519S20500513x519
ssr,fr,ch,Croatie,M521x556S14400468x449S21100480x542S14402464x525S22a04475x483S36d00479x444S36d00479x514S22a06498x527S21100489x464
ssr,fr,ch,Flûte traversière,M586x536S33b00482x483S14e08515x505S14e20558x504S22620522x493S22620560x493
ssr,fr,ch,Cafetière,M537x588S20349465x433S19a41464x413S21100491x431S2eb3a495x412S16d10505x477S16d18502x497S22a00505x459S16d18476x568S20302522x541S28802499x546
ssr,fr,ch,Aimant,M586x567S15620534x545S26500516x547S26500572x546S2f900518x540S2f900572x539S34f00482x483
ssr,fr,ch,Vancouver,M553x513S36d00479x487S14011522x487S20500480x501S20500509x502
ssr,fr,ch,Odeur,M551x537S10001501x507S33100482x483S2ea00524x509S20f00525x491
ssr,fr,ch,Corsier sur vevey,M532x529S36d00479x472S15d0a478x508S15d02492x510S23620479x489S21100519x494
ssr,fr,ch,Silence,M564x591S22104539x571S22104454x571S15211500x563S15219475x564S26606534x575S26612437x575S33b00482x482S10010487x504S20500513x513S20500495x556
ssr,fr,ch,Hibou,AS1d010S1d018S23604S23610S31400M563x519S31400482x483S23610431x474S23604524x501S1ce10522x465S1ce18452x489
ssr,fr,ch,Château,AS1ed40S1ed48S2e60aS2e612M540x534S1ed40502x483S1ed48474x483S2e60a507x504S2e612460x505S20600490x467
ssr,fr,ch,Diminuer,M569x540S11810554x461S11818432x461S22a03538x497S22a03523x511S22a03509x526S22a15450x497S22a15476x525S22a15464x512
ssr,fr,ch,Pas faim,M521x686S16d02489x545S36d00479x533S21100482x569S22b04493x564S30500482x482S30512493x476S10020498x636S27202476x646
ssr,fr,ch,Moissonneuse-batteuse,M587x511S14432512x489S1443a458x489S23604548x489S23614413x492
ssr,fr,ch,Dauphin,M538x513S15a01515x490S29402463x488
ssr,fr,ch,Mur,M552x524S15d0a477x492S15d22493x500S26a06528x497S26a12459x496S20f00487x477S22116545x495S22112448x495
ssr,fr,ch,Dérouler,M555x536S16d50515x516S16d58464x516S26700519x466S26710464x466S26900538x488S26900539x464S26910446x488S26910447x465
ssr,fr,ch,Consoler,M521x527S36d00479x473S37602478x475S18102467x478S22f04447x495S21100453x513
ssr,fr,ch,Absent,M520x547S15d09481x493S15200484x453S18531488x528S22b04489x489S20e00508x496
ssr,fr,ch,Innsbruck,M559x531S19a52512x487S19a5a472x470S20600515x517S27100519x470S20600469x520S27114441x498
ssr,fr,ch,Un peu,M550x547S1f110521x532S2ff00482x483
ssr,fr,ch,Tessin,M512x545S1dc27489x456S22b04492x488S1f427491x515
ssr,fr,ch,Sureau,M529x527S15030503x473S15050472x473S2a200487x499
ssr,fr,ch,Prétexte,M530x623S15251492x551S15239493x572S2d60e473x535S2d61a507x596S18551499x528S18539482x604S35710482x483
ssr,fr,ch,Attaquer,M518x553S10040503x478S10048482x500S26500502x458S26510484x480S2f900506x447S2f900485x468S2fc00493x542
ssr,fr,ch,Tomate,M537x518S30006482x483S20600515x476S15310519x490
ssr,fr,ch,Appareil photo,M537x518S2ff00482x483S1ed18463x489S21600517x470S21600517x479S1ed10511x489
ssr,fr,ch,Pratique 2,M532x551S30004482x483S14c52477x511S20500520x524S21404517x515S17652491x535S22a00475x533
ssr,fr,ch,King kong,M559x535S36d00479x465S20301502x502S20309479x481S27104504x478S27110455x507S20500506x492S20500531x493S20500469x522S26500545x476S26514441x506S20500442x524
ssr,fr,ch,Seiche,AS15750S15758S20500S22524M529x527S20500490x493S15750472x500S22524497x513S15650476x474
ssr,fr,ch,Prévoir,AS10a10S2e00cS20e00S30006M544x555S30006482x482S10a10519x497S2e00c517x527S20f00518x481S31510482x482
ssr,fr,ch,Navette,M534x534S15d18467x468S11850488x479S27106519x494S20500487x467
ssr,fr,ch,Trou d'air,M535x531S19a12515x503S22b31493x492S23f30482x491S22b01465x470
ssr,fr,ch,Ronfler,M557x533S33b00482x482S11a11514x506S25607533x488S25607519x474S20500503x503
ssr,fr,ch,Sel,M522x526S1d450493x474S22942491x494S21100478x483
ssr,fr,ch,Accumuler 2,M526x601S1001a480x545S10010490x539S20500516x542S30c00482x483S34f10494x503S26724505x559
ssr,fr,ch,Colonie de vacances,M529x547S1dc40505x453S1dc48471x469S2ec3c510x491S2ec4c477x507
ssr,fr,ch,Bâtiment,M567x529S1ed40498x510S1ed48437x510S22b00513x476S22b00529x476S22b00545x476S22b10434x472S22b10449x472S22b10463x472S26706525x511S26716453x512
ssr,fr,ch,Copain,M556x537S36d10479x463S1ec40515x495S1ec48461x518S27104516x518S27110447x501S20500514x487S20500474x486
ssr,fr,ch,Cristal,M547x518S33010479x483S1bb10526x481S22210518x475
ssr,fr,ch,Office,M567x515S17608484x497S17600499x497S17628434x499S17620551x497S26606519x497S26612452x497S20500493x485
ssr,fr,ch,Dépassement,M517x529S15a50505x502S27300483x472
ssr,fr,ch,Vidy,M530x519S15a57507x494S20351498x482S21400486x514S20600483x499S20500471x499
ssr,fr,ch,Possessif,M523x581S36d00479x419S14001475x434S14001474x502S14001473x557S26904507x437S26900505x505S26907504x555S20500509x460S2f900508x496
ssr,fr,ch,Collombey-muraz,M539x601S37600489x460S1f410462x451S1f418510x452S22c20493x400S22204524x436S22204524x423S22204524x411S22204471x435S22204472x421S22204473x407S1470a477x587S18040485x579S22b00482x542S20500472x571
ssr,fr,ch,Crème 1,AS10012S20e00S23f03S22e04S33b00M580x541S33b00482x482S10012508x508S20e00524x492S23f03544x512S22e04563x523
ssr,fr,ch,Faim,M521x531S16d02489x482S36d00479x470S21100482x506S22b04493x501
ssr,fr,ch,Votation,M528x528S17d48472x507S18550490x513S22f04494x472S21310488x488
ssr,fr,ch,Ulm (avion),M539x561S19a50483x468S25500490x439S11520462x531S1dc20485x531S18d50519x535
ssr,fr,ch,Nez,M541x532S33100482x482S10001502x502S20600519x495
ssr,fr,ch,Bâle,M536x531S30000482x483S30004482x483S20500496x471S2880c524x493S20500495x520S14712506x473
ssr,fr,ch,Se lever,M534x534S15d39481x511S10e04487x491S21400466x528S20b00467x509S28a02498x467
ssr,fr,ch,Aérer,M580x534S2ff00482x483S26b14419x508S36d00479x530S26b04553x507S14c01524x491S14c09450x494
ssr,fr,ch,Red bull,M520x565S19a5a480x447S19a5a481x519S19a22498x435S20700495x472S20700495x550S19a02500x510
ssr,fr,ch,Effacer,M526x526S20e00477x481S15d39486x495S1f751504x474S21400475x496S26703479x495
ssr,fr,ch,Sauterelle,M536x516S15a5a504x503S37806470x509S20500464x505S20500483x504S29302464x486S11812509x485
ssr,fr,ch,Fédération,AS10011S10019S20600M530x518S10010479x488S1001a470x492S20600506x483S26a00503x498
ssr,fr,ch,Se promener,M545x536S36d00479x465S14c52504x475S14c5a468x475S20e00510x501S2eb04530x498S2eb14457x498S20e00479x502S2fb00495x530
ssr,fr,ch,Moustique tigre,M548x535S1d451499x430S37906472x458S23f09492x419S20500488x447S29634489x390S33b00482x483S11821517x515S11829453x515S22a05524x500S22a13465x501
ssr,fr,ch,Environnement 1,M526x544S14a20502x515S14a28483x515S20500495x456S20500496x533S2df06506x487S2df1e473x487S14a08484x469S14a00502x469
ssr,fr,ch,Titre,M558x521S11820535x492S11828443x494S21900531x479S21900453x480
ssr,fr,ch,Caméléon,M544x540S20500489x491S12800520x483S12808456x482S20500500x491S2ff00482x482S2e100521x510S2e110453x511
ssr,fr,ch,Onex,M518x525S33100482x483S10a10502x499S20500495x494
ssr,fr,ch,Plaisir,M528x535S36d00479x466S2e601487x501S21100515x495S14c02482x479
ssr,fr,ch,Consultation,M508x555S10008492x446S10020493x525S26500494x511S26514494x482S20500496x499
ssr,fr,ch,Alcool,M518x552S36a00482x477S10001497x522S22114471x527S20f00471x538
ssr,fr,ch,Les diablerets,M521x579S1a050497x391S30000479x421S20500485x411S2c600493x518S1a020493x489S30000485x544
ssr,fr,ch,Championnat,M522x527S20348507x512S15d50489x474S2d602478x505S21400507x504S20500510x490
ssr,fr,ch,Tarte,M540x521S1ed40514x480S1ed48461x480S22a04526x506S22a14463x506
ssr,fr,ch,Cure-dents,M547x540S34700482x483S1d400504x512S22f00522x497
ssr,fr,ch,Empirer,M543x528S20301498x472S22a03486x488S37803513x486S22a03457x514S22a03472x501
ssr,fr,ch,Chèque,M534x521S1ec48476x479S1ec40500x479S20500495x503S26906516x505S26912466x503
ssr,fr,ch,Emprisonner,M534x557S20321484x454S20329504x455S37600492x464S20500499x483S22a04479x443S22a10518x471S20340466x542S28b0a490x533
ssr,fr,ch,Pasteur,M539x589S1ed02505x527S1ed0a475x527S22b04507x559S22b14477x559S21100526x563S21100459x564S36a00482x477
ssr,fr,ch,Averse,M539x569S14c29472x431S14c27513x431S2fb04485x498S23003505x462S23013463x461S10010497x539S10018481x539S20500493x540S26502517x551S26516462x553
ssr,fr,ch,Sortie,M529x531S15d0a480x512S15202492x501S20e00471x505S21410509x519S26600497x470S22104517x477
ssr,fr,ch,Gâter,M532x527S1ea01501x474S1ea09472x473S20600489x501S26a02518x500S26a16468x500
ssr,fr,ch,Arrière-grand-maman/mère,AS2ff20S14c10S2eb04S20342S20500S30004S15d10S20600S30006M569x603S2eb04554x409S14c10528x407S30004483x475S30006483x555S2ff20476x410S20342493x510S20500515x505S15d10519x559S20600516x592
ssr,fr,ch,Organiser,M552x529S20359472x475S20351507x471S37803522x487S3780b448x490S2eb03504x505S2eb41475x502
ssr,fr,ch,Arracher,M512x543S14c50488x457S26604491x493S20320490x528
ssr,fr,ch,Rio de janeiro,M526x532S1f502480x489S38602499x469S20e00484x476S22f04474x518
ssr,fr,ch,Accourir,M519x546S11011491x507S11019481x520S26600497x475S2f700497x464S2f900501x455
ssr,fr,ch,Mentir,M532x547S33100482x482S26a02493x520S10052502x494S20e00509x519S20e00509x532
ssr,fr,ch,Devenir,M554x534S36d00479x467S10009468x489S10021464x497S26526498x504S10001517x490S10029524x500S21100498x520
ssr,fr,ch,Flamant rose,M518x538S10004503x508S1000c482x508S10604498x462S22a00505x484
ssr,fr,ch,Pipi,M585x530S10020537x470S37800544x498S22f04560x486S36d00479x496
ssr,fr,ch,Marteau,M522x537S1ea10499x463S1ea40478x516S22b04489x482S22b04502x490
ssr,fr,ch,Inégalité salariale,M541x657S15d39482x540S17840495x528S2730c484x546S21100471x563S21400465x553S34300482x483S18210501x615S18218475x615S20500494x601S2890c526x628
ssr,fr,ch,Piller,M548x551S11020521x449S11001514x507S11028462x449S11009460x507S2df01511x480S2df01527x480S2df19470x481S2df19453x481S2fd00490x545
ssr,fr,ch,Hongrie,M569x519S33b00482x483S1f010503x504S28807535x496S1ea10546x482
ssr,fr,ch,Affaire,AS1d210S1d218S26a00S26a10M538x520S1d210506x492S1d218463x492S26a00511x480S26a10462x479
ssr,fr,ch,Boutique,M556x525S18500504x475S18508471x475S18520531x475S18528444x475S2e00f524x490S2e017458x491
ssr,fr,ch,Clerc laurent,M552x538S30005482x483S12d11510x511S22a05532x507S20e00521x499S22105543x499
ssr,fr,ch,Polenta,M534x512S20341513x489S2ec3a466x495
ssr,fr,ch,Revenir,M534x538S11a50466x508S11a40519x463S28c38469x482S22b06482x477
ssr,fr,ch,Émission signes,M561x583S22b10440x423S2fb00493x436S22b00530x458S22b04515x460S22b04545x460S22b14456x423S22b10472x423S15d20519x418S15d28473x462S14c40509x539S14c48482x549S2eb08535x549S2eb44458x551
ssr,fr,ch,Fesses,AS16d50S16d58S22e04S22e14M529x525S22e04511x507S22e14471x505S16d50511x475S16d58471x475
ssr,fr,ch,Contexte 2,M521x549S10018491x461S14c02490x521S26600488x493S22632480x515S20500487x452
ssr,fr,ch,Dieu,M571x519S32107482x483S10110555x452S22c03528x486
ssr,fr,ch,Limande,AS15a51S28701M525x525S15a51502x502S28701476x475
ssr,fr,ch,Dialogue,M550x568S33b00482x482S27110457x523S27104510x541S10110508x506S10118483x538
ssr,fr,ch,Tennis,M530x526S15a40518x475S37700524x501S28a0e472x475S28a06471x493
ssr,fr,ch,Apprécier,M541x526S31410482x483S35d04482x483S22a04502x499S21100518x498S11800526x499
ssr,fr,ch,Podium,M579x541S14750502x458S14758486x458S14740540x463S14750527x502S14740565x507S14748448x461S14758460x500S14748421x505S23c04519x472S23c04543x514S23c1c460x470S23c1c434x513
ssr,fr,ch,Fauve,M532x591S14c51504x410S14c59478x410S18550503x466S18558475x466S20500496x473S2d612478x441S2d60a502x441S15020507x560S15050476x560S2b730507x533S2b740475x534S2f900500x528S2f900468x529
ssr,fr,ch,Élection,M517x544S1d420488x516S1d150484x456S2b704494x490S22204486x519
ssr,fr,ch,Stylo,M515x517S1f901486x496S21800497x483
ssr,fr,ch,Bronzer,AS14c01S28c03S21600S1f701S20500S30004M528x533S30004482x482S14c01502x472S28c03473x485S1f701491x511S20500513x512S21600464x482
