puddle_id,example_id,annotated_texts
152,7324,"A man's gift makes room for him, and brings him before great men.᛫A man's gift maketh room for him, and bringeth him before great men."
152,7325,He who pleads his cause first seems right; until another comes and questions him.᛫He that is first in his own cause seemeth just; but his neighbour cometh and searcheth him.
152,7327,"The lot settles disputes, and keeps strong ones apart.᛫The lot causeth contentions to cease, and parteth between the mighty."
152,7328,A brother offended is more difficult than a fortified city; and disputes are like the bars of a castle.᛫A brother offended is harder to be won than a strong city: and their contentions are like the bars of a castle.
152,7329,A man's stomach is filled with the fruit of his mouth. With the harvest of his lips he is satisfied.᛫A man's belly shall be satisfied with the fruit of his mouth; and with the increase of his lips shall he be filled.
152,7336,"God called the dry land ""earth,"" and the gathering together of the waters he called ""seas."" God saw that it was good.᛫And God called the dry land Earth; and the gathering together of the waters called he Seas: and God saw that it was good."
152,7410,Death and life are in the power of the tongue; those who love it will eat its fruit.᛫Death and life are in the power of the tongue: and they that love it shall eat the fruit thereof.
152,7412,"Whoever finds a wife finds a good thing, and obtains favor of Yahweh.᛫Whoso findeth a wife findeth a good thing, and obtaineth favour of the LORD."
152,7414,"The poor plead for mercy, but the rich answer harshly.᛫The poor useth intreaties; but the rich answereth roughly."
152,7415,"A man of many companions may be ruined, but there is a friend who sticks closer than a brother.᛫A man that hath friends must shew himself friendly: and there is a friend that sticketh closer than a brother."
152,7416,Sing to the glory of his name! Offer glory and praise!᛫Sing forth the honour of his name: make his praise glorious.
152,7418,"Better is the poor who walks in his integrity than he who is perverse in his lips and is a fool.᛫Better is the poor that walketh in his integrity, than he that is perverse in his lips, and is a fool."
152,7419,"It isn't good to have zeal without knowledge; nor being hasty with one's feet and missing the way.᛫Also, that the soul be without knowledge, it is not good; and he that hasteth with his feet sinneth."
152,7420,The foolishness of man subverts his way; his heart rages against Yahweh.᛫The foolishness of man perverteth his way: and his heart fretteth against the LORD.
152,7421,"Wealth adds many friends, but the poor is separated from his friend.᛫Wealth maketh many friends; but the poor is separated from his neighbour."
152,7424,"A false witness shall not be unpunished. He who pours out lies shall not go free.᛫A false witness shall not be unpunished, and he that speaketh lies shall not escape."
152,7457,"Let all those who seek you rejoice and be glad in you. Let those who love your salvation continually say, ""Let God be exalted!""᛫Let all those that seek thee rejoice and be glad in thee: and let such as love thy salvation say continually, Let God be magnified."
152,7485,"Many will entreat the favor of a ruler, and everyone is a friend to a man who gives gifts.᛫Many will intreat the favour of the prince: and every man is a friend to him that giveth gifts."
152,7486,"All the relatives of the poor shun him: how much more do his friends avoid him! He pursues them with pleas, but they are gone.᛫All the brethren of the poor do hate him: how much more do his friends go far from him? he pursueth them with words, yet they are wanting to him."
152,7487,He who gets wisdom loves his own soul. He who keeps understanding shall find good.᛫He that getteth wisdom loveth his own soul: he that keepeth understanding shall find good.
152,7488,"A false witness shall not be unpunished. He who utters lies shall perish.᛫A false witness shall not be unpunished, and he that speaketh lies shall perish."
152,7489,"Delicate living is not appropriate for a fool, much less for a servant to have rule over princes.᛫Delight is not seemly for a fool; much less for a servant to have rule over princes."
152,7495,"God said, ""Let the earth yield grass, herbs yielding seed, and fruit trees bearing fruit after their kind, with its seed in it, on the earth""; and it was so.᛫And God said, Let the earth bring forth grass, the herb yielding seed, and the fruit tree yielding fruit after his kind, whose seed is in itself, upon the earth: and it was so."
152,7510,"The earth yielded grass, herbs yielding seed after their kind, and trees bearing fruit, with its seed in it, after their kind; and God saw that it was good.᛫And the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good."
152,7531,"There was evening and there was morning, a third day.᛫And the evening and the morning were the third day."
152,7544,"Now, brothers, concerning the coming of our Lord Jesus Christ, and our gathering together to him, we ask you᛫Now we beseech you, brethren, by the coming of our Lord Jesus Christ, and by our gathering together unto him,"
152,7580,The discretion of a man makes him slow to anger. It is his glory to overlook an offense.᛫The discretion of a man deferreth his anger; and it is his glory to pass over a transgression.
152,7581,"The king's wrath is like the roaring of a lion, but his favor is like dew on the grass.᛫The king's wrath is as the roaring of a lion; but his favour is as dew upon the grass."
152,7582,A foolish son is the calamity of his father. A wife's quarrels are a continual dripping.᛫A foolish son is the calamity of his father: and the contentions of a wife are a continual dropping.
152,7583,"House and riches are an inheritance from fathers, but a prudent wife is from Yahweh.᛫House and riches are the inheritance of fathers and a prudent wife is from the LORD."
152,7584,Slothfulness casts into a deep sleep. The idle soul shall suffer hunger.᛫Slothfulness casteth into a deep sleep; and an idle soul shall suffer hunger.
152,7594,"in whom we have our redemption, the forgiveness of our sins;᛫In whom we have redemption through his blood, even the forgiveness of sins:"
152,7600,"God said, ""Let there be lights in the expanse of sky to divide the day from the night; and let them be for signs, and for seasons, and for days and years;᛫And God said, Let there be lights in the firmament of the heaven to divide the day from the night; and let them be for signs, and for seasons, and for days, and years:"
